"/Vout (CD=9e-12,Iin=0.001) X","/Vout (CD=9e-12,Iin=0.001) Y"
0,0.5000142892476785
6.5e-10,0.5000142967209515
1.95e-09,0.5000143042196964
4.55e-09,0.500014308583145
9.750000000000001e-09,0.5000143020115138
1.625e-08,0.5000142926022211
2.275e-08,0.5000142886479135
2.925e-08,0.5000142885278003
3.575e-08,0.5000142896989578
4.225e-08,0.5000142908067046
4.875e-08,0.5000142914673696
5.525e-08,0.5000142917277774
6.174999999999999e-08,0.5000142917464047
6.824999999999999e-08,0.5000142916654028
7.474999999999999e-08,0.5000142915740509
8.124999999999999e-08,0.5000142915111275
8.774999999999999e-08,0.5000142914819501
9.424999999999999e-08,0.5000142914765476
1.0075e-07,0.5000142914823711
1.0725e-07,0.5000142914905098
1.1375e-07,0.500014291496598
1.2025e-07,0.5000142914996532
1.2675e-07,0.5000142915004376
1.3325e-07,0.5000142915000751
1.3975e-07,0.5000142914993633
1.44875e-07,0.5000142914988666
1.5e-07,0.5000142914985513
1.501151532340769e-07,0.4996209385612163
1.502783254088782e-07,0.4985370181308389
1.503817818930689e-07,0.4975210315331675
1.504796683383984e-07,0.4964032968905902
1.505917965479371e-07,0.4951217272085178
1.50687388490155e-07,0.4942003210391578
1.507747859280727e-07,0.4936454078079816
1.508600570779189e-07,0.4935003382259086
1.509300285389595e-07,0.4937502014063819
1.51e-07,0.4943926423216218
1.510233519647782e-07,0.4947444900912716
1.510581280688892e-07,0.4953805993677167
1.510988525946564e-07,0.4963582977645941
1.511465401076765e-07,0.4978739793647871
1.512072159370095e-07,0.5004341301464206
1.51282320262232e-07,0.5046213020830803
1.513859662393274e-07,0.5122240100353135
1.514901568716934e-07,0.5218721629291311
1.51590381449372e-07,0.5328712346017267
1.516812225709469e-07,0.5441307456267366
1.517678882715671e-07,0.5558712168742889
1.518543769145294e-07,0.5684299490289831
1.519271884572647e-07,0.5795749019107603
1.52e-07,0.5911754289370053
1.52046367343181e-07,0.5987897161224365
1.521002873600283e-07,0.6076953509324218
1.521495267659215e-07,0.615863391567339
1.52248005577708e-07,0.6322018867489362
1.523476837666356e-07,0.6486379924226021
1.524541334251731e-07,0.6659822660656765
1.525778542882457e-07,0.6857814770760156
1.527231784622047e-07,0.7084622197864667
1.528978061482317e-07,0.7348095351610106
1.531073746504316e-07,0.7650319251681434
1.533558991424969e-07,0.798799744857623
1.536470695802666e-07,0.8353954680582866
1.539847522677249e-07,0.8737167658260725
1.543760624209163e-07,0.9124829174605372
1.54843876947489e-07,0.9508168593399843
1.553747902588372e-07,0.9838489999210326
1.559057446767689e-07,1.006098649386963
1.563595378732911e-07,1.017005921738237
1.567385383014548e-07,1.02077097503892
1.570786280388141e-07,1.020334462522697
1.573960850165862e-07,1.016952423926707
1.577015521879885e-07,1.011241833541344
1.580018044281673e-07,1.0035224764528
1.582999626787559e-07,0.9940243305619372
1.585978540999871e-07,0.9829396745980995
1.588968622431064e-07,0.9704348414586292
1.591982909915631e-07,0.9566513333118046
1.595035684822881e-07,0.9417033022449877
1.598142556846415e-07,0.9256811624250334
1.601320256041132e-07,0.908657325584267
1.604586636790049e-07,0.8906915118979688
1.607960949902848e-07,0.8718348879412531
1.611464449322048e-07,0.852132542781494
1.61512134246476e-07,0.831624517455636
1.618960160459248e-07,0.8103456506021436
1.623015779292912e-07,0.7883241326153729
1.627332608368394e-07,0.7655779450225839
1.631970109451942e-07,0.7421067619490614
1.637013479314197e-07,0.7178728704689787
1.642597399775829e-07,0.6927526435941644
1.648970147384782e-07,0.6663941739837803
1.651202041223591e-07,0.657751807306505
1.65566582890121e-07,0.6413963247153698
1.657737411116402e-07,0.6342246804331428
1.661880575546785e-07,0.6206626435084446
1.663993272627023e-07,0.6141415138955232
1.668218666787497e-07,0.6018686044725683
1.670412894419281e-07,0.5958898103780419
1.674801349682849e-07,0.5846978908338843
1.677112546479673e-07,0.5792002074152601
1.681734940073323e-07,0.5689689720302972
1.684196949099724e-07,0.5639178230119331
1.689120967152527e-07,0.5545757626918598
1.691774718147533e-07,0.5499399073325197
1.697082220137546e-07,0.5414229035538302
1.69997692135953e-07,0.5371766029804262
1.705766323803499e-07,0.5294322727107603
1.708960008069459e-07,0.5255583524887552
1.71534737660138e-07,0.5185523083274134
1.718906013374845e-07,0.515046174325696
1.723162175006403e-07,0.5111870855571007
1.727180518060089e-07,0.5078495206908233
1.731475972459374e-07,0.5045818028524903
1.735900439571002e-07,0.501512940310422
1.740539811571965e-07,0.498591554525256
1.745376095347627e-07,0.4958423879341909
1.750430375680821e-07,0.4932655141528933
1.75570723167731e-07,0.4908713851696954
1.761218679034919e-07,0.4886671270153581
1.766975490781087e-07,0.4866611651781878
1.772991964921152e-07,0.4848613286910444
1.779285507348652e-07,0.4832754425399767
1.785878712954729e-07,0.4819111713466528
1.791847368153459e-07,0.4809166547264359
1.799191857300153e-07,0.4799759381854317
1.805823680524325e-07,0.4793708997059699
1.812334191721098e-07,0.4789807973721436
1.819227037044724e-07,0.4787653621262
1.826408820248391e-07,0.4787337095644633
1.833917681014673e-07,0.4788861968945377
1.841876685352581e-07,0.4792276610372377
1.850373344712714e-07,0.4797659391242869
1.859521418010026e-07,0.4805113560825006
1.869498679171799e-07,0.4814799660870769
1.880573678898038e-07,0.4826966559114893
1.893199266409642e-07,0.4842039871136259
1.906334270317249e-07,0.4858453719969992
1.919390000692908e-07,0.487495396846611
1.932446593122624e-07,0.4891175973226916
1.945564455565444e-07,0.4906820650793288
1.958798170231353e-07,0.492165362723489
1.972267270933915e-07,0.4935560216376643
1.986090029078707e-07,0.4948443635982465
2.000418698393979e-07,0.496024091094305
2.015405164007765e-07,0.4970876561652267
2.031243668177333e-07,0.4980287493301987
2.048065942385304e-07,0.4988363023248231
2.065609605210835e-07,0.4994886391152163
2.084037415324766e-07,0.4999924702944155
2.103697832391667e-07,0.5003588924200565
2.124996806931961e-07,0.5005972479066361
2.148546096336587e-07,0.5007175162763544
2.17532254133155e-07,0.5007296376806759
2.206964567899357e-07,0.5006450965706154
2.246927425016094e-07,0.5004762680608772
2.297941204991534e-07,0.5002619487749702
2.360163796783968e-07,0.5000753827659625
2.425163796783968e-07,0.4999780694470823
2.462581898391984e-07,0.4999597162650458
2.5e-07,0.4999592622447899
2.501001632523935e-07,0.4996643876499828
2.50247967439776e-07,0.4987740484839339
2.503916160021167e-07,0.4973787604340134
2.504948775270035e-07,0.4961657719939643
2.506200445934271e-07,0.4947308834873849
2.507372958241061e-07,0.4937207057152231
2.50844237081181e-07,0.4933414397471278
2.509221185405905e-07,0.493513963205594
2.51e-07,0.4941588988718231
2.510313397265628e-07,0.4946484299510448
2.51067952383608e-07,0.4953546401210397
2.511121934848975e-07,0.4964845724569612
2.511708954068773e-07,0.4985312873399892
2.512481451353348e-07,0.502253195187283
2.513505109243381e-07,0.5090127777403942
2.514741555731313e-07,0.5198153563792138
2.515903303451912e-07,0.5323461185993117
2.517028679056152e-07,0.5463969444290718
2.518089897446432e-07,0.5611157315026466
2.519133477831604e-07,0.576757879509021
2.52e-07,0.5904951173554474
2.520499993985186e-07,0.5987093891269816
2.521084572952878e-07,0.6083687245624656
2.521594030882373e-07,0.616820704346275
2.522612946741365e-07,0.6337136233120308
2.523781147080141e-07,0.6529236169502681
2.525045924554398e-07,0.673399452434469
2.526521883452366e-07,0.6967470857431236
2.528265960335165e-07,0.7234626141764224
2.530362287716286e-07,0.7542089941391702
2.532877604034735e-07,0.7890162690425102
2.535849565133019e-07,0.8270872487216798
2.539302714712338e-07,0.8670353814278408
2.543282391004673e-07,0.9072364657545023
2.547972562698845e-07,0.9465099939506586
2.553272803684304e-07,0.9804156275867829
2.558572556847251e-07,1.003530859100817
2.56322783408105e-07,1.015385074094105
2.567067970490305e-07,1.019605526856089
2.570489814184857e-07,1.019463644328918
2.573678263806587e-07,1.016306673243107
2.576737369013769e-07,1.010791754238232
2.579740771558217e-07,1.00325092463198
2.582722069384305e-07,0.9939160636906724
2.585699839373871e-07,0.9829817621033705
2.58868825456508e-07,0.9706150220892753
2.59170028740978e-07,0.9569589002684143
2.594750034522844e-07,0.9421295153739091
2.597852955099782e-07,0.9262189710804469
2.601025634359735e-07,0.9093011081644041
2.60428578646047e-07,0.8914367470343818
2.607652507821343e-07,0.8726778732575511
2.611146855425317e-07,0.8530702256817738
2.614792768692758e-07,0.8326544191087066
2.618618401632583e-07,0.8114658818444265
2.622658084260233e-07,0.7895335217233826
2.626955403160623e-07,0.766876359281602
2.631568498696078e-07,0.743495866658752
2.636580232409985e-07,0.7193580080725536
2.642120539037353e-07,0.694347942117738
2.648425745330825e-07,0.6681390573544299
2.650661864096397e-07,0.6594279758029108
2.655134101627539e-07,0.6429372806044261
2.657205404015713e-07,0.6357185628126504
2.661348008792061e-07,0.6220627128883985
2.66345841079775e-07,0.6155002903239318
2.66767921480913e-07,0.6031450834523979
2.669868649356107e-07,0.5971304171885842
2.67424751845006e-07,0.585866742759763
2.676551856699176e-07,0.5803357529718027
2.681160533197408e-07,0.5700381055458567
2.683613161122006e-07,0.564956133420161
2.688518416971203e-07,0.5555527810321478
2.691159710481511e-07,0.5508883680125264
2.696442297502129e-07,0.5423147064726448
2.69932083637153e-07,0.5380417112007386
2.705077914110332e-07,0.5302444990620038
2.708251090254583e-07,0.5263450973873953
2.714597442543083e-07,0.5192885799536167
2.718130717658995e-07,0.5157571994985198
2.72235601103845e-07,0.5118685118911015
2.726343702940408e-07,0.5085043828863363
2.730606226228433e-07,0.5052084190584879
2.734996021890256e-07,0.5021110308273828
2.739599123619005e-07,0.4991596761090061
2.744397460973304e-07,0.4963793582249578
2.749412173095688e-07,0.4937698765692726
2.754647780256455e-07,0.4913416643871348
2.760116160615962e-07,0.4891017857855472
2.765827798713904e-07,0.4870586714508529
2.771796524440109e-07,0.4852201650068961
2.778039042472998e-07,0.4835941151811068
2.784576954587981e-07,0.4821881909910209
2.790496396663768e-07,0.4811559060759363
2.797772810183601e-07,0.4801700343626915
2.804344426209484e-07,0.4795242988366021
2.810794042970709e-07,0.4790948753200161
2.819230619240656e-07,0.4788035619970686
2.826803277270258e-07,0.4787746535536093
2.834326225060634e-07,0.4789367026944381
2.842453121506316e-07,0.4792958608953155
2.85107328541723e-07,0.4798538578451009
2.860291016015681e-07,0.4806166121728046
2.870361624531669e-07,0.481604803810522
2.881562377883343e-07,0.4828441205188811
2.894362524317069e-07,0.4843783430446427
2.907530603023584e-07,0.4860251901434146
2.92059230166626e-07,0.4876725383250685
2.933671034850115e-07,0.4892901061637033
2.946812014862897e-07,0.4908467560231444
2.960074797551458e-07,0.4923202167643223
2.973585667389163e-07,0.4937000382745236
2.987463791240805e-07,0.4949766836759775
3.001862683426021e-07,0.4961438904412064
3.016938120028995e-07,0.4971942451807961
3.032889768615517e-07,0.4981215059422054
3.049789019211376e-07,0.4989119231966793
3.067422495335737e-07,0.4995477075319597
3.085975901762556e-07,0.5000362767069083
3.105798352224548e-07,0.5003884498227347
3.127316963129293e-07,0.5006136515777758
3.151170593123953e-07,0.5007218272989014
3.178387560515686e-07,0.5007231231671557
3.210736029761627e-07,0.5006287923830409
3.251949787350957e-07,0.5004520356842185
3.303826200781028e-07,0.5002387272147427
3.367765160202285e-07,0.500058103710697
3.432765160202285e-07,0.499971218296947
3.466382580101142e-07,0.4999579021359639
3.5e-07,0.4999585575508262
3.500952755274837e-07,0.499693395763221
3.502378887706613e-07,0.4988674958127239
3.503769045044142e-07,0.497541077988681
3.504790978833331e-07,0.4963370094221127
3.506051768296343e-07,0.4948476597968734
3.507227859271595e-07,0.4937521464851892
3.508301011805937e-07,0.49326398143067
3.509150505902968e-07,0.4933732890458543
3.51e-07,0.4940379325252393
3.510317162194898e-07,0.4945283493638368
3.510692503524349e-07,0.4952501904860824
3.51113432080093e-07,0.4963797438478415
3.511723174658385e-07,0.4984365997684074
3.512496926205739e-07,0.5021737558434646
3.513524284156684e-07,0.5089766446974938
3.514759110915389e-07,0.5197903770187842
3.515919659905497e-07,0.532327991800993
3.517043081464379e-07,0.5463694391745373
3.518103216778397e-07,0.561083900752115
3.519146368426632e-07,0.5767280290794576
3.52e-07,0.5902628868883221
3.520501799265971e-07,0.5985054443329031
3.52108545179004e-07,0.6081478915482569
3.521594568146045e-07,0.6165928463152386
3.522612800858054e-07,0.6334720134024773
3.523781075200797e-07,0.652680847446632
3.525045538595312e-07,0.6731493671943032
3.526520817803297e-07,0.6964840662364198
3.528263832846857e-07,0.7231813451743424
3.530358649526778e-07,0.7539041006750936
3.532872139113783e-07,0.7886857003406262
3.5358421571012e-07,0.8267331008987961
3.53929348329807e-07,0.8666636783564027
3.54327172486818e-07,0.9068562499657704
3.547961325998297e-07,0.9461331714103575
3.553260581759599e-07,0.9800427612697926
3.558559072990314e-07,1.003164818170441
3.563211994125071e-07,1.015026882717792
3.567051193419568e-07,1.019259907242583
3.570472666453228e-07,1.019130877705196
3.573660873515261e-07,1.015986409158137
3.576719814961628e-07,1.010483756591726
3.579723044308392e-07,1.002955301457914
3.582704171047587e-07,0.9936330164974343
3.585681820682034e-07,0.9827113421263869
3.588670198900176e-07,0.9703570830356955
3.591682292290607e-07,0.9567131384110908
3.59473219325951e-07,0.9418955682164342
3.597835345731876e-07,0.9259965096346936
3.60100831711257e-07,0.9090898888957534
3.60426880600878e-07,0.8912366289692464
3.607635897519366e-07,0.8724888131266211
3.611130641660839e-07,0.8528922642119491
3.614776974552322e-07,0.832487667070457
3.618603050019885e-07,0.8113105083971149
3.622643201286759e-07,0.7893897431981441
3.626941023376217e-07,0.7667444232914676
3.631554675065792e-07,0.7433760234608722
3.636567057047307e-07,0.7192504570496435
3.642108189626245e-07,0.6942527310390513
3.648414606790789e-07,0.6680558650076796
3.650651528396427e-07,0.6593474184263906
3.655125371607702e-07,0.6428619587869383
3.657197498149012e-07,0.6356453681515321
3.661341751231632e-07,0.6219937597336281
3.663453062727526e-07,0.6154332701900981
3.667675685719314e-07,0.6030819141290485
3.669866169417848e-07,0.5970689440318241
3.674247136814915e-07,0.5858086620906735
3.676552657400642e-07,0.5802792641732282
3.681163698572096e-07,0.5699847927030283
3.683617668320196e-07,0.5649043281112409
3.688525607816397e-07,0.5555039779168836
3.691168430836656e-07,0.5508410203726536
3.696454076877174e-07,0.5422702551324613
3.69933436140566e-07,0.5379987092282746
3.705094930462632e-07,0.5302043826042112
3.708270094679884e-07,0.5263064832078618
3.714620423114389e-07,0.5192529615135509
3.718155948914734e-07,0.5157232061947605
3.722383931924498e-07,0.5118364628630476
3.72637417027887e-07,0.5084741612008092
3.730639404988608e-07,0.5051801594024012
3.735031981945718e-07,0.5020848002243451
3.739637989388136e-07,0.4991355809885165
3.744439345310145e-07,0.4963574964544059
3.749457209162261e-07,0.4937503516307294
3.754696117013475e-07,0.4913245754954822
3.760167975893275e-07,0.4890872289311965
3.765883308184565e-07,0.4870467370156261
3.771855995588519e-07,0.4852109381786211
3.778102810811449e-07,0.4835876768323232
3.784645444872523e-07,0.4821846201761724
3.790569072373776e-07,0.4811549363032207
3.79785141666471e-07,0.4801721228181099
3.80442826979148e-07,0.47952914144174
3.810883193538413e-07,0.4791023621458507
3.819328582234962e-07,0.4788143691866296
3.826908928938504e-07,0.4787883989087494
3.83443994072354e-07,0.4789532845695094
3.842576622971375e-07,0.4793154289993429
3.851208453800307e-07,0.4798765235746581
3.860440448869179e-07,0.4806425434602909
3.870529367926887e-07,0.4816343096763392
3.881754918982001e-07,0.482877723157694
3.894591595217485e-07,0.4844170361756747
3.907768041254362e-07,0.4860646760115269
3.920832667144741e-07,0.4877112008858983
3.933917741140341e-07,0.489327580540466
3.947065338772946e-07,0.4908824134613115
3.960335984777383e-07,0.4923536519179604
3.973857378065192e-07,0.4937310474554031
3.987748911586996e-07,0.4950050894001413
4.002164427413891e-07,0.496169520329351
4.017260586397939e-07,0.4972169570441712
4.03323814894224e-07,0.4981411644856147
4.050156127919622e-07,0.4989278633456249
4.067811292300874e-07,0.4995600519987676
4.08639408603336e-07,0.5000453006989748
4.106254513592916e-07,0.5003943733793246
4.127823677319985e-07,0.5006167081271745
4.151747326359483e-07,0.5007222617349042
4.179066157032923e-07,0.5007211955046519
4.211575720858822e-07,0.5006248018003445
4.253089109242328e-07,0.5004463460675119
4.305193565179121e-07,0.5002333121160873
4.369535875549398e-07,0.500054167560692
4.434535875549398e-07,0.4999696505117661
4.467267937774699e-07,0.4999573867162734
4.5e-07,0.4999582646583118
4.500941004830976e-07,0.4997000556585172
4.502354497277295e-07,0.4988896945498601
4.50373338575493e-07,0.4975805166736766
4.504752681241126e-07,0.496379530497077
4.506015816248987e-07,0.4948778606509721
4.507192856857275e-07,0.4937625435849554
4.508267007880506e-07,0.4932487318851408
4.509133503940253e-07,0.4933412046318696
4.51e-07,0.4940097276567635
4.51031806348132e-07,0.4945003268797181
4.510695554479678e-07,0.4952257544388163
4.511137400315232e-07,0.4963556663114738
4.511726704732896e-07,0.4984151083135976
4.512500786475344e-07,0.5021562487842873
4.513529072771746e-07,0.5089701147700919
4.514763492964176e-07,0.5197867011180196
4.515923748464371e-07,0.5323261419378497
4.517046690224127e-07,0.5463653785816915
4.51810656153978e-07,0.5610788680824155
4.519149613580284e-07,0.5767236121714495
4.52e-07,0.5902075018836849
4.520502261945632e-07,0.598457304232618
4.521085682094416e-07,0.6080955027063681
4.521594716132648e-07,0.616538738060799
4.522612784209111e-07,0.6334145377816947
4.523781084264609e-07,0.6526231606225898
4.525045478969122e-07,0.6730899652492643
4.52652060179038e-07,0.6964215900889447
4.528263369949453e-07,0.7231145243371381
4.530357833572621e-07,0.7538316511161491
4.532870896505514e-07,0.7886071421254672
4.535840461621713e-07,0.8266489396416538
4.5392913633067e-07,0.8665753388066167
4.543269269136294e-07,0.9067658512127503
4.547958726948986e-07,0.9460434735109994
4.553257794562407e-07,0.9799542837097266
4.55855603614358e-07,1.0030781372284
4.563208450606186e-07,1.014942124692775
4.567047457358612e-07,1.019178083247457
4.570468861955084e-07,1.019052025615316
4.573657026238937e-07,1.015910438711599
4.576715939953013e-07,1.010410613154542
4.579719137319935e-07,1.002885014325188
4.582700231330463e-07,0.9935656381373416
4.585677859442958e-07,0.9826468898146766
4.588666235492593e-07,0.9702955266822643
4.591678349705057e-07,0.9566544098010292
4.594728293674883e-07,0.9418395844367962
4.597831507815991e-07,0.9259431951719447
4.601004555363554e-07,0.9090391882457677
4.604265131267815e-07,0.891188510909191
4.60763231797511e-07,0.8724432696676828
4.611127163899243e-07,0.8528493073699998
4.61477360445331e-07,0.8324473255332856
4.618599793529513e-07,0.8112728247421735
4.622640065259361e-07,0.7893547712521656
4.62693801686105e-07,0.766712224452995
4.631551811738491e-07,0.7433466600881323
4.636564360249284e-07,0.7192239799952548
4.642105703679237e-07,0.6942291558154006
4.648412426847719e-07,0.6680351191327393
4.650649538274822e-07,0.6593273218664238
4.655123761129029e-07,0.6428431524443243
4.657196083179662e-07,0.6356270866590069
4.661340727280929e-07,0.6219765249439496
4.663452254750141e-07,0.6154165139695115
4.667675309688566e-07,0.6030661114659323
4.669866042756813e-07,0.5970535638752155
4.674247508893308e-07,0.5857941269774595
4.676553310859773e-07,0.5802651269573245
4.681164914792703e-07,0.5699714493786961
4.683619204419358e-07,0.5648913626754857
4.688527783672668e-07,0.5554917650846481
4.691170972117825e-07,0.5508291729067846
4.69645734900814e-07,0.5422591347229069
4.69933805177153e-07,0.5379879523569803
4.70509945729831e-07,0.5301943493762794
4.708275099493376e-07,0.5262968254713818
4.714626383883507e-07,0.5192440522705148
4.71816245309587e-07,0.5157147008161759
4.722391086345481e-07,0.5118284397681844
4.726381942355084e-07,0.508466589602526
4.730647835580882e-07,0.5051730718314255
4.735041090010579e-07,0.50207821169712
4.739647806045007e-07,0.4991295171002734
4.744449899588024e-07,0.4963519802717071
4.749468534807296e-07,0.4937454078269368
4.754708251671404e-07,0.4913202277499638
4.760180964097149e-07,0.4890835002827328
4.765897203557359e-07,0.4870436492543048
4.771870864194476e-07,0.4852085119519137
4.778118735104853e-07,0.4835859318421594
4.784662528868934e-07,0.4821835757716471
4.790587184492918e-07,0.48115452735463
4.797870983759673e-07,0.4801724612973326
4.804449121968544e-07,0.4795301530322376
4.810905347507427e-07,0.4791040201066533
4.81935289378672e-07,0.4788168392548526
4.826935123291893e-07,0.4787915876447341
4.834468109166056e-07,0.4789571672830394
4.842607185637648e-07,0.4793200425423306
4.851241869886832e-07,0.4798818954339833
4.860477352915445e-07,0.4806487149900641
4.870570749147415e-07,0.4816413568370332
4.881802365279185e-07,0.482885774283604
4.894647983560009e-07,0.4844263356544409
4.907826474772882e-07,0.4860741719549715
4.920891812589256e-07,0.4877204989105138
4.933978431034509e-07,0.4893365920756577
4.947127637067304e-07,0.4908909852229649
4.960400192086238e-07,0.4923616851521496
4.973924141507353e-07,0.4937384927005544
4.987818930546917e-07,0.4950119033609068
5.002238484217565e-07,0.49617566132397
5.017339676376761e-07,0.4972223905813726
5.033323532542074e-07,0.4981458577826573
5.050246070256605e-07,0.4989316565219744
5.067906517511414e-07,0.4995629750682983
5.086496467065841e-07,0.5000474203455396
5.106366145857867e-07,0.5003957431263187
5.127947629868769e-07,0.5006173847545029
5.151888353207064e-07,0.5007223047928935
5.179232043309092e-07,0.5007206683300148
5.211780984719948e-07,0.500623777393978
5.253367859495376e-07,0.5004449132497854
5.305528205740443e-07,0.5002319534753218
5.369969591794045e-07,0.5000531750882785
5.434969591794045e-07,0.4999692346741185
5.467484795897022e-07,0.4999572214668474
5.5e-07,0.4999581519142953
5.500938104205592e-07,0.4997016474973134
5.502348466467856e-07,0.49889512353956
5.503724565079622e-07,0.4975902393267966
5.504743204807548e-07,0.4963900686260076
5.506006929240887e-07,0.4948853996893444
5.507184210397129e-07,0.493765231166628
5.508258614686981e-07,0.4932451138545756
5.509129307343491e-07,0.4933333286154249
5.51e-07,0.4940027488330102
5.510318285966528e-07,0.4944933876407565
5.510696303801424e-07,0.495219685569044
5.511138165402418e-07,0.496349702215767
5.511727581588598e-07,0.4984097808142673
5.512501746263807e-07,0.5021519071220238
5.513530263112785e-07,0.5089684872796888
5.514764583189315e-07,0.5197857704097684
5.515924766887067e-07,0.5323256571211555
5.517047590845069e-07,0.5463643425443899
5.518107397666432e-07,0.5610775876691436
5.51915042595015e-07,0.5767224819731089
5.52e-07,0.5901935949532652
5.520502378310793e-07,0.5984452097279623
5.521085740405141e-07,0.6080823350565947
5.521594754083828e-07,0.6165251341617368
5.522612781441202e-07,0.6334000797118842
5.523781088722827e-07,0.6526086411886073
5.525045467069263e-07,0.6730750079158253
5.526520551826188e-07,0.6964058561468403
5.528263259651833e-07,0.723097698987754
5.530357636854638e-07,0.7538134171175133
5.532870595426863e-07,0.788587383379993
5.535840049865298e-07,0.8266277846406495
5.539290847628787e-07,0.8665531418691025
5.543268670088169e-07,0.9067431333531749
5.547958087088225e-07,0.9460209008918978
5.553257123697063e-07,0.9799321454507492
5.558555320574254e-07,1.003056540278585
5.563207630262712e-07,1.014921059897169
5.567046601259399e-07,1.019157749470473
5.570467996641733e-07,1.019032415959553
5.57365615610759e-07,1.015891525227737
5.576715067108138e-07,1.01039238135525
5.579718259797947e-07,1.002867472152638
5.582699348408645e-07,0.9935487998292831
5.585676973575321e-07,0.9826307610114956
5.588665351335253e-07,0.9702801009930027
5.591677472925083e-07,0.9566396710666333
5.594727429793944e-07,0.941825512635458
5.59783066150778e-07,0.925929772022783
5.601003730270235e-07,0.9090264004533164
5.604264330121259e-07,0.8911763512849541
5.607631542848837e-07,0.8724317368846921
5.611126416475673e-07,0.8528384051493484
5.614772886254178e-07,0.8324370617981853
5.618599106115701e-07,0.8112632109137496
5.622639410446477e-07,0.7893458216046834
5.626937397043792e-07,0.7667039552446624
5.631551230497983e-07,0.7433390880066425
5.636563823608254e-07,0.7192171192067469
5.642105222927168e-07,0.6942230122446174
5.648412026032834e-07,0.6680296669417487
5.650649179909444e-07,0.6593220499286566
5.655123487662664e-07,0.6428382377869157
5.657195861816293e-07,0.6356222922657885
5.661340610123552e-07,0.6219719758469071
5.663452189694269e-07,0.6154120944956265
5.667675348835702e-07,0.6030619506712449
5.669866143386231e-07,0.5970495162381186
5.674247732487288e-07,0.5857903057225805
5.676553604721709e-07,0.5802614110963016
5.681165349190552e-07,0.5699679437851815
5.683619719305541e-07,0.5648879565164086
5.688528459535521e-07,0.5554885569280483
5.691171740351219e-07,0.5508260605270854
5.696458301982615e-07,0.5422562129076309
5.699339110784747e-07,0.5379851256111492
5.705100728389009e-07,0.5301917118444577
5.708276492076208e-07,0.526294285888239
5.714628019450607e-07,0.5192417078902531
5.718164227170929e-07,0.5157124614139373
5.722393026305137e-07,0.511826325577854
5.726384040242256e-07,0.5084645923275126
5.730650102009092e-07,0.5051711997533743
5.735043530209667e-07,0.5020764684168288
5.739650428173812e-07,0.4991279091000295
5.744452711412433e-07,0.4963505132995291
5.749471545270322e-07,0.493744088082743
5.754711470730443e-07,0.4913190611863135
5.760184403449751e-07,0.4890824927157092
5.76590087720312e-07,0.487042806204586
5.771874789278779e-07,0.4852078386740654
5.778122932924579e-07,0.483585433372427
5.784667026191981e-07,0.482183257076687
5.790591947393789e-07,0.4811543717185351
5.797876121934526e-07,0.480172497501598
5.804454591683396e-07,0.4795303620053994
5.810911152937399e-07,0.4791043950143405
5.819359254270044e-07,0.4788174227234866
5.826941968260165e-07,0.4787923556959409
5.834475461869079e-07,0.4789581136157324
5.842615153583893e-07,0.4793211766643951
5.851250570547871e-07,0.4798832244447295
5.860486948652232e-07,0.4806502495461362
5.870581493145823e-07,0.4816431164756557
5.88181466407212e-07,0.4828877919791479
5.894662574020558e-07,0.4844286741606489
5.907841588849582e-07,0.4860765617482311
5.92090710813946e-07,0.487722839020885
5.933994120708721e-07,0.4893388598758364
5.947143736434382e-07,0.4908931414970552
5.96041677721568e-07,0.4923637046517785
5.973941377297702e-07,0.4937403628256627
5.987836994194649e-07,0.4950136130190775
6.002257575049669e-07,0.4961771999624923
6.017360047015721e-07,0.4972237494310873
6.033345502597486e-07,0.4981470285217611
6.050269201500619e-07,0.4989325987774097
6.06793099534222e-07,0.4995636965399732
6.086522767739854e-07,0.500047938000553
6.106394803518662e-07,0.5003960706314744
6.127979426665548e-07,0.5006175366050425
6.151924500445665e-07,0.5007222961750328
6.179274523741586e-07,0.5007205154137424
6.211833498831008e-07,0.5006234988385936
6.253439108733654e-07,0.5004445317690129
6.305613713052784e-07,0.5002315920523999
6.370080364990202e-07,0.500052908075608
6.435080364990201e-07,0.4999691151459227
6.5e-07,0.4999519352337448
