leafValue((VF("/Vout") / IF("/I4/PLUS")) "Iin" 0.001) X,leafValue((VF("/Vout") / IF("/I4/PLUS")) "Iin" 0.001) YRe,leafValue((VF("/Vout") / IF("/I4/PLUS")) "Iin" 0.001) YReImag
1,5011.464251033544,-0.0001553703882362862
1.023059729842509,5011.464251033544,-0.000158953187414537
1.046651210825427,5011.464251033545,-0.0001626186049739236
1.070786704986395,5011.464251033543,-0.0001663685460719844
1.095478757122332,5011.464251033543,-0.0001702049597987035
1.12074020130978,5011.464251033544,-0.0001741298401895121
1.146584167575622,5011.464251033544,-0.0001781452272618008
1.173024088721613,5011.464251033544,-0.0001822532080751903
1.200073707306289,5011.464251033543,-0.0001864559178163353
1.227747082787869,5011.464251033544,-0.0001907555409087153
1.256058598831886,5011.464251033544,-0.0001951543121480329
1.285022970787309,5011.464251033544,-0.0001996545178637688
1.314655253335082,5011.464251033544,-0.0002042584971075443
1.344970848313024,5011.464251033543,-0.0002089686428688828
1.375985512721172,5011.464251033544,-0.0002137874033189936
1.407715366911727,5011.464251033543,-0.000218717283083264
1.44017690296786,5011.464251033544,-0.0002237608445430437
1.473386993275719,5011.464251033542,-0.0002289207091675451
1.507362899294123,5011.464251033544,-0.0002341995588762983
1.542122280526466,5011.464251033542,-0.0002396001374332252
1.57768320369952,5011.464251033545,-0.0002451252518726572
1.614064152153895,5011.464251033543,-0.0002507777739584242
1.651284035451041,5011.464251033543,-0.0002565606416764141
1.689362199201789,5011.464251033542,-0.0002624768607616899
1.728318435121529,5011.464251033544,-0.0002685295062607635
1.768172991317259,5011.464251033544,-0.0002747217241298792
1.808946582811855,5011.464251033542,-0.0002810567328701884
1.850660402311025,5011.464251033542,-0.0002875378252005799
1.893336131218546,5011.464251033541,-0.0002941683697692177
1.936995950905506,5011.464251033542,-0.0003009518129043026
1.98166255423942,5011.464251033542,-0.0003078916804054894
2.027359157379196,5011.464251033542,-0.0003149915793764049
2.074109511842097,5011.464251033544,-0.00032225520009948
2.121937916848953,5011.464251033542,-0.0003296863179541201
2.170869231954065,5011.464251033542,-0.0003372887953789077
2.22092888996634,5011.464251033542,-0.0003450665838792642
2.272142910168386,5011.464251033542,-0.0003530237260811929
2.32453791184044,5011.464251033542,-0.0003611643578326138
2.37814112809615,5011.464251033542,-0.0003694927103529757
2.432980420037406,5011.464251033542,-0.0003780131124324933
2.489084291235582,5011.464251033542,-0.0003867299926821189
2.546481902546706,5011.464251033541,-0.0003956478818353615
2.60520308726827,5011.464251033541,-0.0004047714151032506
2.665278366645546,5011.46425103354,-0.0004141053345834958
2.726738965735475,5011.464251033542,-0.0004236544917253343
2.789616829636377,5011.464251033541,-0.0004334238498510901
2.853944640091907,5011.464251033541,-0.0004434184867359519
2.919755832477902,5011.46425103354,-0.0004536435972472593
2.987084613180931,5011.464251033539,-0.0004641044960445705
3.055965977377597,5011.464251033541,-0.0004748066203420479
3.126435727223822,5011.464251033537,-0.0004857555327345711
3.198530490463571,5011.464251033539,-0.0004969569240889441
3.272287739466687,5011.464251033536,-0.0005084166165017902
3.347745810705742,5011.464251033536,-0.0005201405663257548
3.424943924682006,5011.464251033538,-0.0005321348672653539
3.503922206310914,5011.464251033537,-0.0005444057535442821
3.584721705777611,5011.464251033537,-0.0005569596031457206
3.667384419873419,5011.464251033537,-0.0005698029411274593
3.751953313824325,5011.464251033535,-0.0005829424430133334
3.838472343622819,5011.464251033536,-0.0005963849382629457
3.926986478874702,5011.464251033535,-0.0006101374138214177
4.017541726172737,5011.464251033536,-0.0006242070177509425
4.110185153009286,5011.464251033535,-0.000638601062946086
4.20496491224037,5011.464251033532,-0.0006533270309347627
4.30193026711386,5011.464251033533,-0.0006683925757669315
4.401131616874816,5011.464251033532,-0.000683805527992848
4.502620522961273,5011.464251033531,-0.0006995738987331879
4.606449735804095,5011.464251033532,-0.0007157058838428356
4.712673222244832,5011.464251033532,-0.0007322098681709304
4.821346193585822,5011.464251033532,-0.0007490944299189959
4.932525134287118,5011.464251033531,-0.0007663683450994744
5.046267831325163,5011.464251033529,-0.0007840405920972995
5.162633404228463,5011.464251033527,-0.0008021203563366115
5.281682335805882,5011.464251033526,-0.000820617035054937
5.403476503583515,5011.464251033525,-0.0008395402421874721
5.528079211966493,5011.464251033526,-0.0008588998133642234
5.655555225142428,5011.464251033524,-0.0008787058110221757
5.7859708007436,5011.464251033522,-0.0008989685296354001
5.919393724285391,5011.464251033521,-0.0009196985010657266
6.055893344398853,5011.46425103352,-0.0009409065000368595
6.195540608875736,5011.464251033521,-0.0009626035497347579
6.338408101544702,5011.464251033519,-0.0009848009275370937
6.484570079997891,5011.464251033517,-0.001007510170874764
6.634102514187457,5011.464251033515,-0.001030743083228717
6.787083125912126,5011.464251033512,-0.001054511740265022
6.943591429214308,5011.464251033514,-0.001078828496111263
7.103708771708749,5011.464251033511,-0.001103705989778026
7.267518376864211,5011.464251033509,-0.001129157151727838
7.435105387260166,5011.46425103351,-0.001155195210596433
7.606556908840965,5011.464251033508,-0.001181833700068163
7.781962056190506,5011.464251033504,-0.001209086465910511
7.961411998850911,5011.464251033501,-0.001236967673170653
8.145000008709319,5011.464251033502,-0.001265491813537879
8.332821508477386,5011.4642510335,-0.001294673712875997
8.52497412128872,5011.464251033497,-0.001324528538929114
8.721557721440014,5011.464251033495,-0.001355071809205508
8.922674486302265,5011.464251033491,-0.00138631939904301
9.12842894942904,5011.464251033491,-0.001418287549860349
9.338928054889408,5011.464251033486,-0.001450992877599163
9.554281212853782,5011.464251033483,-0.001484452381360033
9.774600356461546,5011.46425103348,-0.001518683452238294
10.00000000000004,5011.464251033479,-0.001553703882363188
10.23059729842512,5011.464251033475,-0.00158953187414576
10.4665121082543,5011.46425103347,-0.00162618604973963
10.70786704986399,5011.464251033469,-0.001663685460720271
10.95478757122336,5011.464251033463,-0.001702049597987461
11.20740201309784,5011.464251033462,-0.00174129840189559
11.46584167575626,5011.464251033457,-0.001781452272618535
11.73024088721618,5011.464251033452,-0.001822532080752424
12.00073707306293,5011.464251033448,-0.001864559178163976
12.27747082787874,5011.464251033445,-0.001907555409087727
12.5605859883189,5011.46425103344,-0.001951543121481001
12.85022970787314,5011.464251033435,-0.0019965451786384
13.14655253335087,5011.464251033429,-0.002042584971076192
13.44970848313029,5011.464251033422,-0.002089686428689646
13.75985512721177,5011.464251033417,-0.002137874033190774
14.07715366911733,5011.464251033412,-0.002187172830833576
14.40176902967865,5011.464251033405,-0.002237608445431472
14.73386993275725,5011.464251033399,-0.002289207091676466
15.07362899294129,5011.464251033394,-0.002341995588764093
15.42122280526472,5011.464251033386,-0.002396001374333404
15.77683203699526,5011.464251033376,-0.002451252518727964
16.140641521539,5011.46425103337,-0.00250777773958565
16.51284035451047,5011.46425103336,-0.002565606416765633
16.89362199201796,5011.464251033353,-0.002624768607618475
17.28318435121535,5011.464251033342,-0.00268529506260934
17.68172991317265,5011.464251033334,-0.002747217241300533
18.08946582811861,5011.464251033323,-0.002810567328703793
18.50660402311032,5011.464251033311,-0.002875378252007974
18.93336131218553,5011.464251033302,-0.002941683697694374
19.36995950905513,5011.464251033291,-0.003009518129045425
19.81662554239427,5011.464251033279,-0.003078916804057487
20.27359157379204,5011.464251033268,-0.003149915793766745
20.74109511842104,5011.464251033255,-0.003222552000997797
21.2193791684896,5011.464251033241,-0.003296863179544369
21.70869231954073,5011.464251033226,-0.003372887953792582
22.20928889966348,5011.464251033211,-0.00345066583879623
22.72142910168394,5011.464251033194,-0.003530237260815797
23.24537911840449,5011.464251033179,-0.003611643578330298
23.78141128096158,5011.464251033163,-0.003694927103534254
24.32980420037415,5011.464251033144,-0.003780131124329749
24.8908429123559,5011.464251033126,-0.003867299926826155
25.46481902546715,5011.464251033105,-0.00395647881835915
26.0520308726828,5011.464251033086,-0.004047714151038227
26.65278366645556,5011.464251033064,-0.004141053345841313
27.26738965735485,5011.464251033041,-0.004236544917260054
27.89616829636386,5011.464251033018,-0.004334238498518103
28.53944640091917,5011.464251032992,-0.004434184867367192
29.19755832477912,5011.464251032968,-0.004536435972480896
29.87084613180941,5011.464251032941,-0.004641044960454398
30.55965977377608,5011.464251032913,-0.004748066203429953
31.26435727223833,5011.464251032884,-0.004857555327355791
31.98530490463582,5011.464251032853,-0.004969569240900194
32.72287739466699,5011.46425103282,-0.005084166165029463
33.47745810705754,5011.464251032785,-0.005201405663269984
34.24943924682018,5011.464251032749,-0.005321348672667017
35.03922206310926,5011.464251032714,-0.005444057535457018
35.84721705777623,5011.464251032677,-0.005569596031472493
36.67384419873432,5011.464251032635,-0.005698029411291
37.51953313824338,5011.464251032591,-0.005829424430150797
38.38472343622832,5011.464251032548,-0.005963849382648163
39.26986478874716,5011.464251032498,-0.006101374138234352
40.17541726172751,5011.464251032452,-0.006242070177531115
41.101851530093,5011.464251032402,-0.006386010629483743
42.04964912240384,5011.464251032347,-0.006533270309372308
43.01930267113875,5011.464251032291,-0.006683925757695873
44.01131616874832,5011.464251032233,-0.006838055279956835
45.02620522961289,5011.464251032172,-0.006995738987362075
46.06449735804111,5011.464251032107,-0.007157058838460908
47.12673222244849,5011.464251032041,-0.007322098681744338
48.2134619358584,5011.46425103197,-0.007490944299227246
49.32525134287136,5011.464251031896,-0.007663683451034208
50.46267831325181,5011.464251031819,-0.007840405921015816
51.62633404228481,5011.464251031738,-0.008021203563412238
52.816823358059,5011.464251031655,-0.008206170350598358
54.03476503583534,5011.464251031567,-0.008395402421927057
55.28079211966514,5011.464251031474,-0.008588998133698525
56.55555225142449,5011.464251031376,-0.008787058110281855
57.85970800743622,5011.464251031276,-0.00898968529641821
59.19393724285413,5011.464251031171,-0.009196985010726026
60.55893344398875,5011.464251031058,-0.009409065000442311
61.95540608875759,5011.464251030944,-0.009626035497426412
63.38408101544725,5011.464251030823,-0.009848009275455184
64.84570079997914,5011.464251030695,-0.01007510170883817
66.34102514187481,5011.464251030562,-0.0103074308323842
67.87083125912152,5011.464251030421,-0.01054511740275373
69.43591429214335,5011.464251030278,-0.01078828496122371
71.03708771708776,5011.464251030124,-0.01103705989789891
72.67518376864238,5011.464251029964,-0.01129157151740589
74.35105387260194,5011.464251029797,-0.01155195210610073
76.06556908840994,5011.464251029622,-0.0118183370008276
77.81962056190535,5011.464251029439,-0.01209086465926142
79.61411998850942,5011.464251029249,-0.01236967673187419
81.4500000870935,5011.464251029047,-0.01265491813555823
83.32821508477417,5011.464251028838,-0.01294673712895199
85.24974121288751,5011.464251028618,-0.01324528538949667
87.21557721440047,5011.464251028388,-0.01355071809227531
89.22674486302299,5011.464251028149,-0.01386319399066574
91.28428949429073,5011.464251027894,-0.01418287549885606
93.38928054889442,5011.464251027633,-0.01450992877626161
95.54281212853817,5011.464251027355,-0.01484452381388951
97.74600356461582,5011.464251027069,-0.01518683452269223
100.0000000000007,5011.464251026763,-0.01553703882396392
102.3059729842516,5011.464251026448,-0.01589531874181298
104.6651210825434,5011.464251026119,-0.01626186049777647
107.0786704986403,5011.464251025772,-0.01663685460760992
109.547875712234,5011.464251025408,-0.01702049598031057
112.0740201309788,5011.464251025029,-0.01741298401942288
114.658416757563,5011.464251024632,-0.01781452272668487
117.3024088721622,5011.464251024217,-0.01822532080805973
120.0073707306297,5011.464251023779,-0.01864559178221319
122.7747082787878,5011.464251023327,-0.01907555409149154
125.6058598831895,5011.464251022847,-0.01951543121546759
128.5022970787318,5011.464251022348,-0.01996545178708795
131.4655253335092,5011.464251021825,-0.02042584971151551
134.4970848313033,5011.464251021279,-0.02089686428770307
137.5985512721182,5011.464251020709,-0.02137874033277256
140.7715366911738,5011.464251020107,-0.02187172830926067
144.017690296787,5011.464251019484,-0.02237608445530515
147.338699327573,5011.464251018826,-0.02289207091782576
150.7362899294134,5011.464251018137,-0.02341995588877729
154.2122280526478,5011.464251017422,-0.02396001374455047
157.7683203699531,5011.464251016669,-0.02451252518858109
161.4064152153906,5011.46425101588,-0.02507777739725115
165.1284035451052,5011.464251015056,-0.02565606416914914
168.9362199201801,5011.464251014195,-0.0262476860777834
172.8318435121541,5011.464251013292,-0.02685295062780513
176.8172991317271,5011.464251012348,-0.0274721724148397
180.8946582811867,5011.464251011356,-0.02810567328900065
185.0660402311038,5011.464251010322,-0.02875378252218152
189.3336131218559,5011.464251009239,-0.02941683697919462
193.699595090552,5011.464251008107,-0.03009518129286501
198.1662554239434,5011.464251006918,-0.03078916804315494
202.7359157379211,5011.464251005676,-0.03149915794043025
207.4109511842111,5011.464251004375,-0.03222552001293658
212.1937916848968,5011.464251003017,-0.03296863179861154
217.086923195408,5011.46425100159,-0.03372887954131761
222.0928889966356,5011.464251000099,-0.03450665839159495
227.2142910168402,5011.464250998541,-0.03530237261204731
232.4537911840457,5011.464250996908,-0.03611643578746913
237.8141128096167,5011.464250995199,-0.03694927103980195
243.2980420037423,5011.464250993409,-0.03780131124807275
248.9084291235599,5011.464250991537,-0.03867299927337634
254.6481902546724,5011.464250989576,-0.03956478818906637
260.5203087268289,5011.464250987525,-0.04047714151624596
266.5278366645565,5011.464250985378,-0.04141053346469061
272.6738965735494,5011.464250983131,-0.04236544917932312
278.9616829636396,5011.464250980779,-0.04334238499237884
285.3944640091926,5011.464250978319,-0.04434184868138105
291.9755832477921,5011.464250975741,-0.04536435973306135
298.7084613180951,5011.464250973045,-0.04641044961338325
305.5965977377618,5011.464250970223,-0.04748066204376303
312.6435727223844,5011.464250967268,-0.04857555328369274
319.8530490463592,5011.464250964176,-0.04969569241985253
327.2287739466709,5011.464250960941,-0.05084166166191318
334.7745810705765,5011.464250957552,-0.05201405664514321
342.4943924682029,5011.464250954009,-0.05321348673999107
350.3922206310938,5011.464250950297,-0.05444057536883609
358.4721705777634,5011.464250946415,-0.05569596032999942
366.7384419873443,5011.464250942349,-0.05698029412926582
375.195331382435,5011.464250938095,-0.05829424431902155
383.8472343622844,5011.464250933639,-0.05963849384523625
392.6986478874728,5011.464250928981,-0.06101374140242482
401.7541726172764,5011.464250924105,-0.0624207017968121
411.0185153009313,5011.464250919,-0.06386010631786457
420.4964912240398,5011.464250913655,-0.06533270311837881
430.1930267113889,5011.46425090806,-0.06683925760335586
440.1131616874846,5011.464250902205,-0.06838055282783886
450.2620522961303,5011.464250896079,-0.06995738990389215
460.6449735804126,5011.464250889669,-0.07157058841702199
471.2673222244864,5011.464250882954,-0.0732209868521515
482.1346193585855,5011.46425087593,-0.07490944302943403
493.2525134287152,5011.464250868578,-0.07663683455013989
504.6267831325197,5011.46425086088,-0.07840405925276885
516.2633404228498,5011.464250852825,-0.08021203567974892
528.1682335805917,5011.464250844394,-0.08206170355483973
540.3476503583552,5011.46425083557,-0.08395402427158673
552.8079211966532,5011.464250826334,-0.08588998139300055
565.5555225142468,5011.464250816668,-0.08787058116280322
578.5970800743642,5011.464250806549,-0.08989685302841392
591.9393724285433,5011.46425079596,-0.09196985017603709
605.5893344398895,5011.464250784876,-0.0940906500780683
619.554060887578,5011.464250773275,-0.09626035505312532
633.8408101544746,5011.464250761133,-0.09848009283899303
648.4570079997936,5011.464250748426,-0.1007510171787977
663.4102514187502,5011.464250735124,-0.1030743084206593
678.7083125912174,5011.464250721202,-0.1054511741312106
694.3591429214357,5011.464250706631,-0.1078828497232506
710.3708771708798,5011.464250691381,-0.1103705990978578
726.7518376864261,5011.464250675417,-0.1129157153013424
743.5105387260218,5011.464250658712,-0.1155195211972986
760.6556908841019,5011.464250641226,-0.1181833701542157
778.1962056190559,5011.464250622921,-0.1209086467488848
796.1411998850966,5011.464250603766,-0.1236967674860704
814.5000008709376,5011.464250583716,-0.1265491815347614
833.2821508477444,5011.464250562733,-0.12946737148138
852.497412128878,5011.464250540767,-0.1324528541004091
872.1557721440076,5011.464250517777,-0.135507181142737
892.2674486302329,5011.464250493716,-0.1386319401422187
912.8428949429106,5011.464250468534,-0.1418287552407957
933.8928054889475,5011.464250442174,-0.1450992880327086
955.428121285385,5011.464250414587,-0.1484452384281004
977.4600356461616,5011.464250385711,-0.1518683455366041
1000.000000000011,5011.464250355489,-0.1553703885712339
1023.05972984252,5011.464250323856,-0.1589531877731994
1046.651210825438,5011.464250290749,-0.1626186053579698
1070.786704986407,5011.464250256097,-0.1663685464832252
1095.478757122344,5011.464250219829,-0.1702049602390374
1120.740201309792,5011.464250181869,-0.1741298406610244
1146.584167575635,5011.464250142134,-0.1781452277666898
1173.024088721626,5011.46425010055,-0.18225320861582
1200.073707306302,5011.464250057024,-0.1864559183952331
1227.747082787883,5011.46425001147,-0.19075554152859
1256.0585988319,5011.464249963788,-0.1951543128117856
1285.022970787323,5011.464249913883,-0.1996545185745049
1314.655253335097,5011.464249861649,-0.2042584978685909
1344.970848313039,5011.464249806976,-0.2089686436838047
1375.985512721187,5011.464249749758,-0.213787404191601
1407.715366911743,5011.464249689866,-0.2187172840176373
1440.176902967876,5011.464249627182,-0.2237608455435609
1473.386993275736,5011.464249561574,-0.2289207102388809
1507.36289929414,5011.464249492904,-0.2341995600234766
1542.122280526484,5011.464249421031,-0.2396001386616044
1577.683203699538,5011.464249345806,-0.2451252531879989
1614.064152153913,5011.464249267071,-0.2507777753668704
1651.284035451059,5011.464249184662,-0.2565606431845522
1689.362199201808,5011.46424909841,-0.2624768623765818
1728.318435121548,5011.464249008133,-0.2685295079899704
1768.172991317278,5011.464248913645,-0.2747217259814905
1808.946582811875,5011.464248814749,-0.2810567348528674
1850.660402311046,5011.46424871124,-0.2875378273236081
1893.336131218567,5011.464248602902,-0.2941683720425333
1936.995950905528,5011.464248489508,-0.3009518153385425
1981.662554239442,5011.464248370826,-0.3078916830120296
2027.359157379219,5011.464248246605,-0.3149915821674455
2074.10951184212,5011.464248116593,-0.322255203088103
2121.937916848977,5011.464247980512,-0.3296863211542957
2170.86923195409,5011.464247838087,-0.3372887988056171
2220.928889966365,5011.464247689012,-0.3450665875485274
2272.142910168412,5011.464247532987,-0.3530237300101843
2324.537911840467,5011.464247369683,-0.3611643620397442
2378.141128096177,5011.464247198756,-0.3694927148579169
2432.980420037434,5011.464247019857,-0.3780131172563257
2489.08429123561,5011.464246832616,-0.3867299978473915
2546.481902546735,5011.464246636637,-0.3956478873662774
2605.2030872683,5011.464246431516,-0.4047714210256793
2665.278366645577,5011.464246216824,-0.4141053409251537
2726.738965735506,5011.464245992118,-0.4236544985159111
2789.616829636408,5011.464245756928,-0.4334238571223354
2853.944640091939,5011.464245510768,-0.443418494521909
2919.755832477935,5011.464245253124,-0.4536436055843506
2987.084613180965,5011.464244983459,-0.4641045049718089
3055.965977377632,5011.464244701217,-0.4748066299012254
3126.435727223858,5011.464244405805,-0.4857555429703958
3198.530490463607,5011.464244096613,-0.4969569350493291
3272.287739466724,5011.464243772994,-0.5084166282380309
3347.74581070578,5011.464243434283,-0.5201405788927758
3424.943924682045,5011.464243079763,-0.5321348807219448
3503.922206310954,5011.464242708711,-0.5444057679534305
3584.721705777652,5011.464242320345,-0.5569596185748278
3667.384419873461,5011.464241913864,-0.569802957648747
3751.953313824368,5011.464241488417,-0.5829424607040873
3838.472343622863,5011.464241043127,-0.5963849572059673
3926.986478874747,5011.464240577058,-0.6101374341053752
4017.541726172783,5011.464240089249,-0.6242070394707405
4110.185153009333,5011.464239578683,-0.6386010862033328
4204.964912240418,5011.464239044298,-0.6533270558383107
4301.93026711391,5011.464238484984,-0.6683926024333159
4401.131616874868,5011.464237899576,-0.6838055565468796
4502.620522961325,5011.464237286857,-0.6995739293084251
4606.449735804148,5011.464236645556,-0.7157059165823844
4712.673222244887,5011.464235974337,-0.7322099032280158
4821.346193585879,5011.464235271804,-0.7490944674576362
4932.525134287176,5011.464234536496,-0.7663683852952972
5046.267831325222,5011.464233766885,-0.784040635138477
5162.633404228523,5011.464232961373,-0.802120402424541
5281.682335805944,5011.46423211828,-0.8206170844052169
5403.476503583578,5011.464231235856,-0.8395402950310809
5528.079211966558,5011.464230312264,-0.8588998699484275
5655.555225142495,5011.464229345585,-0.8787058716117827
5785.970800743669,5011.464228333809,-0.8989685945139304
5919.393724285462,5011.464227274832,-0.9196985705367464
6055.893344398925,5011.464226166451,-0.9409065744254881
6195.54060887581,5011.464225006364,-0.9626036293890704
6338.408101544777,5011.464223792157,-0.9848010128298281
6484.570079997968,5011.464222521303,-1.007510262205059
6634.102514187535,5011.464221191163,-1.030743181023923
6787.083125912207,5011.464219798969,-1.054511844982758
6943.591429214391,5011.464218341825,-1.078828608241587
7103.708771708833,5011.464216816703,-1.103706109845592
7267.518376864296,5011.464215220431,-1.12915728029452
7435.105387260253,5011.464213549689,-1.155195348263835
7606.556908841055,5011.464211801004,-1.181833847480525
7781.962056190597,5011.464209970742,-1.209086623757545
7961.411998851005,5011.464208055088,-1.236967842191033
8145.000008709415,5011.464206050068,-1.265491994522542
8332.821508477484,5011.46420395151,-1.294673906671797
8524.97412128882,5011.46420175505,-1.324528746442912
8721.557721440118,5011.464199456116,-1.355072031408348
8922.674486302372,5011.464197049932,-1.386319636974608
9128.42894942915,5011.464194531498,-1.418287804634072
9338.92805488952,5011.464191895567,-1.45099315040722
9554.281212853897,5011.464189136665,-1.484452673478948
9774.600356461664,5011.464186249052,-1.518683765034975
10000.00000000016,5011.464183226723,-1.553704217301368
10230.59729842525,5011.464180063395,-1.589532232792672
10466.51210825443,5011.46417675249,-1.626186433773505
10707.86704986412,5011.464173287119,-1.663685871938092
10954.78757122349,5011.464169660077,-1.702050038313451
11207.40201309798,5011.464165863823,-1.741298873390117
11465.8416757564,5011.464161890462,-1.781452777487783
11730.24088721632,5011.46415773173,-1.822532621358885
12000.73707306308,5011.464153378975,-1.864559757037183
12277.47082787889,5011.464148823154,-1.907556028936475
12560.58598831906,5011.464144054783,-1.951543785205486
12850.22970787329,5011.464139063953,-1.996545889344375
13146.55253335103,5011.464133840277,-2.042585732089189
13449.70848313045,5011.464128372896,-2.089687243570498
13759.85512721193,5011.464122650441,-2.137874905752535
14077.1536691175,5011.464116661004,-2.18717376515889
14401.76902967883,5011.464110392139,-2.2376094458922
14733.86993275743,5011.464103830795,-2.28920816295383
15073.62899294147,5011.464096963337,-2.341996735870723
15421.22280526491,5011.464089775478,-2.396002602636492
15776.83203699545,5011.464082252268,-2.451253833974728
16140.6415215392,5011.464074378058,-2.507779147930168
16512.84035451067,5011.464066136474,-2.565607924797419
16893.62199201816,5011.464057510371,-2.624770222393583
17283.18435121556,5011.464048481813,-2.685296791683039
17681.72991317287,5011.464039032014,-2.747219092763163
18089.46582811883,5011.464029141319,-2.81056931121773
18506.60402311055,5011.46401878916,-2.875380374849042
18933.36131218576,5011.464007954,-2.941685970795131
19369.95950905537,5011.463996613303,-3.009520563040867
19816.62554239451,5011.463984743478,-3.078919410335497
20273.59157379229,5011.463972319832,-3.149918584521362
20741.0951184213,5011.463959316524,-3.22255498928583
21219.37916848987,5011.463945706506,-3.296866379346797
21708.692319541,5011.463931461458,-3.372891380079774
22209.28889966376,5011.463916551752,-3.4506695075981
22721.42910168423,5011.463900946366,-3.530241189296541
23245.37911840478,5011.463884612835,-3.611647784869158
23781.41128096188,5011.463867517182,-3.694931607810585
24329.80420037445,5011.463849623832,-3.780135947415748
24890.84291235621,5011.463830895558,-3.867305091285786
25464.81902546747,5011.463811293399,-3.956484348352167
26052.03087268312,5011.463790776562,-4.047720072434914
26652.78366645589,5011.463769302358,-4.14105968634185
27267.38965735518,5011.463746826101,-4.236551706525382
27896.16829636421,5011.463723301021,-4.334245768307724
28539.44640091952,5011.463698678162,-4.434192651688063
29197.55832477947,5011.463672906289,-4.536444307745746
29870.84613180978,5011.463645931758,-4.641053885653283
30559.65977377645,5011.463617698433,-4.74807576031103
31264.35727223871,5011.463588147551,-4.85756556062135
31985.30490463621,5011.463557217605,-4.969580198415089
32722.87739466738,5011.463524844211,-5.084177898045574
33477.45810705794,5011.463490959984,-5.201418226664947
34249.4392468206,5011.463455494387,-5.321362125200713
35039.22206310969,5011.463418373583,-5.44407194004681
35847.21705777667,5011.463379520295,-5.569611455486513
36673.84419873476,5011.463338853623,-5.698045926863471
37519.53313824384,5011.463296288889,-5.829442114518398
38384.72343622879,5011.463251737468,-5.963868318511699
39269.86478874764,5011.463205106579,-6.101394414143715
40175.417261728,5011.463156299107,-6.242091888300346
41101.8515300935,5011.4631052134,-6.386033876633322
42049.64912240436,5011.463051743051,-6.533295201602427
43019.30267113928,5011.462995776674,-6.683952411394844
44011.31616874886,5011.462937197682,-6.838083819745017
45026.20522961344,5011.462875884027,-6.995769546672159
46064.49735804168,5011.462811707953,-7.157091560162001
47126.73222244907,5011.462744535729,-7.322133718808364
48213.46193585899,5011.462674227366,-7.490981815442659
49325.25134287197,5011.462600636324,-7.663723621770963
50462.67831325243,5011.462523609203,-7.840448934041859
51626.33404228545,5011.462442985426,-8.021249619772043
52816.82335805965,5011.46235859689,-8.206219665548572
54034.765035836,5011.462270267633,-8.395455225941198
55280.79211966581,5011.462177813436,-8.589054673541719
56555.55225142519,5011.462081041465,-8.787118650160938
57859.70800743693,5011.461979749843,-8.989750119213426
59193.93724285486,5011.461873727239,-9.197054419308824
60558.9334439895,5011.461762752409,-9.409139319088176
61955.40608875836,5011.46164659374,-9.626115073324062
63384.08101544804,5011.461525008765,-9.848094480324203
64845.70079997995,5011.461397743636,-10.07519294065928
66341.02514187564,5011.461264532604,-10.30752851725349
67870.83125912237,5011.461125097441,-10.54522199686518
69435.91429214421,5011.460979146868,-10.78839695299168
71037.08771708864,5011.460826375923,-11.0371798102307
72675.18376864328,5011.460666465327,-11.29169991013379
74351.05387260286,5011.460499080798,-11.55208957858521
76065.56908841089,5011.460323872348,-11.8184841947428
77819.62056190633,5011.460140473541,-12.09102226157698
